,0,1,2,3,4,5,6,7,8,9
0,0.6084328070850982,case_ind2,0.5739380389651869,met1_1,0.5848941268521689,covid_hospital_admissions_per_100k_1,0.5949837069220895,ep_unemp,0.5678258817471896,apr_precipitation_inch
1,0.6412110127069697,pct_se_a10002b_005,0.5951866533901966,pct_se_a03001_006,0.6056856896017735,pct_se_a03001_007,0.6071097067245976,covid_cases_per_100k_1,0.6581996052518664,pct_se_a03001_007
2,0.7135926068540625,apr_precipitation_inch,0.6231893587840758,ep_unemp,0.6620291130780641,se_t009_001,0.6627036634738817,pct_se_a03001_007,0.7250707972196001,pct_se_a09001_009
3,0.7252214093184444,pct_se_a09005_005,0.6431040637270558,all_icu,0.6999608782825566,pct_se_a12001_008,0.7216747309173497,apr_precipitation_inch,0.7271303526988758,pct_se_a10002b_008
4,0.7258760107816711,pct_se_a10002b_004,0.6608112424145641,pct_se_a03001_007,0.7148189805532462,pct_se_a03001_006,0.7625555445837859,pct_se_a10002b_005,0.7476615463829057,pct_se_a01001_008
5,0.7347420100115518,ep_groupq,0.7077892798767542,apr_precipitation_inch,0.7341353285409229,case_ind2,0.788683716796682,pct_se_a09005_004,0.7536042220887325,pct_se_a10002b_005
6,0.7422217943781287,pct_se_a10002b_006,0.7327765983429462,pct_se_a09005_007,0.7508028102433697,se_t012_001,0.805322405450775,pct_se_a01001_005,0.7663048142109328,pct_se_a03001_006
7,0.7502214093184443,pct_se_a10008_005,0.7415691284498469,pct_se_a10002b_005,0.7564999103460643,pct_se_a01001_005,0.8113952799447022,met2,0.7681927400669355,met2
8,0.6349152868694647,41p,0.7465853796005787,met2,0.622556930249238,41p,0.8133405747012935,se_t009_001,0.5915858577190423,41p
9,,,0.7527100907434197,pct_se_a10002b_003,,,0.8182087488891083,ep_groupq,,
10,,,0.7555469968249198,pct_se_a01001_005,,,0.8188308482275107,pct_se_a10002b_006,,
11,,,0.7568527251207094,min_dist,,,0.6589216944801026,41p,,
12,,,0.6185112818682248,41p,,,,,,
