,0,1,2,3,4,5,6,7,8,9
0,0.6007144083068738,case_ind2,0.6054987541885043,covid_inpatient_bed_utilization_1,0.6468425105891412,covid_inpatient_bed_utilization_1,0.6052884615384615,met1_1,0.6106672932330826,covid_inpatient_bed_utilization_1
1,0.6993799879859264,pct_se_a12001_008,0.6120199329839333,case_ind2,0.6944070080862532,41p,0.6255519943019943,case_ind2,0.686638471177945,41p
2,0.7206513344203209,pct_se_a01001_009,0.6724374946301229,pct_se_a10002b_003,,,0.6970263532763532,pct_se_a03001_007,,
3,0.7456556251609027,pct_se_a10002b_007,0.7146232494200533,pct_se_a10002b_007,,,0.7241452991452991,apr_precipitation_inch,,
4,0.7695765039045739,apr_precipitation_inch,0.7406650055846723,pct_se_a12001_008,,,0.7506944444444444,pct_se_a10002b_006,,
5,0.7752510083240367,pct_se_a09005_005,0.7600567059025689,pct_se_a10002b_008,,,0.7686609686609687,pct_se_a12001_008,,
6,0.7880588689607826,pct_se_a10002b_005,0.763493427270384,apr_precipitation_inch,,,0.7769586894586895,pct_se_a09005_007,,
7,0.7902686003604222,pct_se_a01001_008,0.7798865881948621,pct_se_a03001_007,,,0.6720085470085471,41p,,
8,0.6849630996309963,41p,0.7843886931866999,pct_se_a03001_006,,,,,,
9,,,0.7982300884955753,met2,,,,,,
10,,,0.80297276398316,pct_se_a10002b_005,,,,,,
11,,,0.7236360512071484,41p,,,,,,
