,0,1,2,3,4,5,6,7,8,9
0,0.6537570827755013,se_a00002_002,0.6468027776650844,se_a00002_002,0.6586550164306868,se_a00002_002,0.6596548879602959,se_a00002_002,0.6633255913018783,se_a00002_002
1,0.6563662149918185,pct_se_a12001_004,0.6544501467267096,pct_se_a12001_004,0.6749868148809282,pct_se_a09005_004,0.6637329776731984,sep_precipitation_inch,0.5881573390420435,
2,0.6794283405682449,se_t006_001,0.6729169202266487,se_t006_001,0.6792516937806807,apr_precipitation_inch,0.6772105359243782,jul_precipitation_inch,0.5881573390420435,41p
3,0.6913050901321217,sep_precipitation_inch,0.6853658701502428,sep_precipitation_inch,0.689935866228515,sep_precipitation_inch,0.6860327329032956,pct_se_a12001_004,,
4,0.6981393768509878,pct_se_a03001_006,0.6941500331318377,apr_precipitation_inch,0.7029958957090888,se_t006_001,0.6958286002136664,se_t006_001,,
5,0.7042763736189432,apr_precipitation_inch,0.6980988072538439,may_precipitation_inch,0.708217540941485,pct_se_a12001_004,0.7024160885499073,apr_precipitation_inch,,
6,0.7095909908447943,pct_se_a01001_008,0.7054672603351049,nov_precipitation_inch,0.7129058650114272,nov_precipitation_inch,0.7080873801506484,nov_precipitation_inch,,
7,0.7148008032780235,nov_precipitation_inch,0.7098360988275385,aug_precipitation_inch,0.7189836977835478,may_precipitation_inch,0.7154887960295887,may_precipitation_inch,,
8,0.719284588962365,may_precipitation_inch,0.7133893193773919,pct_se_a09005_004,0.7248206485726263,aug_precipitation_inch,0.7207442492596049,aug_precipitation_inch,,
9,0.7229417691048995,pct_se_a09005_004,0.7172206107076691,pct_se_a03001_007,0.7279588759516951,pct_se_a01001_008,0.7249313697648315,pct_se_a09001_005,,
10,0.7255399137219901,aug_precipitation_inch,0.7206740976645436,pct_se_a09001_005,0.730285711387886,pct_se_a09005_005,0.7282825875289058,pct_se_a09001_008,,
11,0.7271812920064369,pct_se_a03001_007,0.7225884755297713,pct_se_a01001_008,0.7325685964271709,pct_se_a09001_008,0.7314377189067846,pct_se_a03001_007,,
12,0.7284592343164699,mar_precipitation_inch,0.7233221090781234,pct_se_a10002b_003,0.7355944122141534,pct_se_a09001_005,0.7331247379880184,min_dist,,
13,0.7293990966503037,ep_unemp,0.724196891016539,pct_se_a03001_008,0.7370211097137139,pct_se_a10002b_004,0.7332472919793906,pct_se_a12001_008,,
14,0.7309677877398678,se_t012_002,0.7253691833340095,se_t012_002,0.7376972696661122,pct_se_a10002b_003,0.7348100666693712,pct_se_a10008_005,,
15,0.7315087157017865,pct_se_a01001_009,0.7259532164928936,all_icu,0.7385940268029805,pct_se_a10002b_007,0.7363305813623271,pct_se_a09001_009,,
16,0.7324088536384167,pct_se_a09005_005,0.7268618064289288,pct_se_a03001_006,0.7393902051469297,pct_se_a09001_006,0.7366171041421559,pct_se_a03001_006,,
17,0.7335912883551732,pct_se_a09001_005,0.7273587839939415,pct_se_a10002b_007,0.7402666774852259,pct_se_a03001_006,0.588001721576631,,,
18,0.7351430754459275,pct_se_a10002b_003,0.728028182346816,pct_se_a09005_005,0.7406664570570815,se_t012_002,0.588001721576631,41p,,
19,0.7352461898386682,pct_se_a09001_008,0.7289156422843388,pct_se_a09001_008,0.7409648126360772,mar_precipitation_inch,,,,
20,0.735782046600944,pct_se_a10008_005,0.7291928678648221,ep_unemp,0.7411346978241172,pct_se_a03001_007,,,,
21,0.7364996213504267,pct_se_a10002b_005,0.729396561050482,pct_se_a09001_009,0.7414262918035891,all_icu,,,,
22,0.7367886797300769,pct_se_a10002b_006,0.730080327802345,se_a00002_003,0.7417161953831798,pct_se_a10008_005,,,,
23,0.5844298245614035,,0.7303406493840183,se_t012_003,0.7419942661636035,pct_se_a10002b_006,,,,
24,0.5844298245614035,41p,0.6386627621863221,,0.7420314549609857,pct_se_a09001_009,,,,
25,,,0.6386627621863221,41p,0.7422554329452176,pct_se_a12001_008,,,,
26,,,,,0.7424549001311751,se_a00002_003,,,,
27,,,,,0.5883567931456548,,,,,
28,,,,,0.5883567931456548,41p,,,,
